TYPE,DATE,START TIME,END TIME,USAGE (kWh),COST,NOTES
Electric usage,8/31/2025,21:45,21:59,0.02,$0.01,observed
Electric usage,8/31/2025,22:00,22:14,0.02,$0.01,observed
Electric usage,8/31/2025,22:15,22:29,0.03,$0.01,observed
Electric usage,8/31/2025,22:30,22:44,0.03,$0.01,observed
Electric usage,8/31/2025,22:45,22:59,0.02,$0.01,observed
Electric usage,8/31/2025,23:00,23:14,0.02,$0.01,observed
Electric usage,8/31/2025,23:15,23:29,0.03,$0.01,observed
Electric usage,8/31/2025,23:30,23:44,0.03,$0.01,observed
Electric usage,8/31/2025,23:45,23:59,0.02,$0.01,observed
Electric usage,9/1/2025,0:00,0:14,0.044545560467185455,,projected from May 2025
Electric usage,9/1/2025,0:15,0:29,0.04454556046718545,,projected from May 2025
Electric usage,9/1/2025,0:30,0:44,0.039304906294575406,,projected from May 2025
Electric usage,9/1/2025,0:45,0:59,0.036684579208270375,,projected from May 2025
Electric usage,9/1/2025,1:00,1:14,0.036684579208270375,,projected from May 2025
Electric usage,9/1/2025,1:15,1:29,0.036684579208270375,,projected from May 2025
Electric usage,9/1/2025,1:30,1:44,0.03144392503566032,,projected from May 2025
Electric usage,9/1/2025,1:45,1:59,0.034064252121965344,,projected from May 2025
Electric usage,9/1/2025,2:00,2:14,0.036684579208270375,,projected from May 2025
Electric usage,9/1/2025,2:15,2:29,0.04454556046718545,,projected from May 2025
Electric usage,9/1/2025,2:30,2:44,0.044545560467185455,,projected from May 2025
Electric usage,9/1/2025,2:45,2:59,0.0393049062945754,,projected from May 2025
Electric usage,9/1/2025,3:00,3:14,0.0393049062945754,,projected from May 2025
Electric usage,9/1/2025,3:15,3:29,0.034064252121965344,,projected from May 2025
Electric usage,9/1/2025,3:30,3:44,0.02882359794935529,,projected from May 2025
Electric usage,9/1/2025,3:45,3:59,0.0393049062945754,,projected from May 2025
Electric usage,9/1/2025,4:00,4:14,0.2305887835948423,,projected from May 2025
Electric usage,9/1/2025,4:15,4:29,0.02882359794935529,,projected from May 2025
Electric usage,9/1/2025,4:30,4:44,0.02882359794935529,,projected from May 2025
Electric usage,9/1/2025,4:45,4:59,0.0786098125891508,,projected from May 2025
Electric usage,9/1/2025,5:00,5:14,0.23320911068114733,,projected from May 2025
Electric usage,9/1/2025,5:15,5:29,0.15459929809199655,,projected from May 2025
Electric usage,9/1/2025,5:30,5:44,0.2672733628031127,,projected from May 2025
Electric usage,9/1/2025,5:45,5:59,0.1467383168330815,,projected from May 2025
Electric usage,9/1/2025,6:00,6:14,0.049786214639795504,,projected from May 2025
Electric usage,9/1/2025,6:15,6:29,0.2384497648537574,,projected from May 2025
Electric usage,9/1/2025,6:30,6:44,0.22796845650853728,,projected from May 2025
Electric usage,9/1/2025,6:45,6:59,0.04454556046718545,,projected from May 2025
Electric usage,9/1/2025,7:00,7:14,0.05502686881240555,,projected from May 2025
Electric usage,9/1/2025,7:15,7:29,0.296096960752468,,projected from May 2025
Electric usage,9/1/2025,7:30,7:44,0.2279684565085373,,projected from May 2025
Electric usage,9/1/2025,7:45,7:59,0.12577570014264128,,projected from May 2025
Electric usage,9/1/2025,8:00,8:14,0.1703212606098267,,projected from May 2025
Electric usage,9/1/2025,8:15,8:29,0.18604322312765686,,projected from May 2025
Electric usage,9/1/2025,8:30,8:44,0.20438551273179206,,projected from May 2025
Electric usage,9/1/2025,8:45,8:59,0.06812850424393069,,projected from May 2025
Electric usage,9/1/2025,9:00,9:14,0.049786214639795504,,projected from May 2025
Electric usage,9/1/2025,9:15,9:29,0.060267522985015615,,projected from May 2025
Electric usage,9/1/2025,9:30,9:44,0.06288785007132064,,projected from May 2025
Electric usage,9/1/2025,9:45,9:59,0.036684579208270375,,projected from May 2025
Electric usage,9/1/2025,10:00,10:14,0.041925233380880424,,projected from May 2025
Electric usage,9/1/2025,10:15,10:29,0.0393049062945754,,projected from May 2025
Electric usage,9/1/2025,10:30,10:44,0.05764719589871058,,projected from May 2025
Electric usage,9/1/2025,10:45,10:59,0.034064252121965344,,projected from May 2025
Electric usage,9/1/2025,11:00,11:14,0.04716588755349048,,projected from May 2025
Electric usage,9/1/2025,11:15,11:29,0.05764719589871058,,projected from May 2025
Electric usage,9/1/2025,11:30,11:44,0.041925233380880424,,projected from May 2025
Electric usage,9/1/2025,11:45,11:59,0.06288785007132064,,projected from May 2025
Electric usage,9/1/2025,12:00,12:14,0.049786214639795504,,projected from May 2025
Electric usage,9/1/2025,12:15,12:29,0.036684579208270375,,projected from May 2025
Electric usage,9/1/2025,12:30,12:44,0.034064252121965344,,projected from May 2025
Electric usage,9/1/2025,12:45,12:59,0.052406541726100535,,projected from May 2025
Electric usage,9/1/2025,13:00,13:14,0.034064252121965344,,projected from May 2025
Electric usage,9/1/2025,13:15,13:29,0.04716588755349048,,projected from May 2025
Electric usage,9/1/2025,13:30,13:44,0.041925233380880424,,projected from May 2025
Electric usage,9/1/2025,13:45,13:59,0.05764719589871058,,projected from May 2025
Electric usage,9/1/2025,14:00,14:14,0.047165887553490486,,projected from May 2025
Electric usage,9/1/2025,14:15,14:29,0.052406541726100535,,projected from May 2025
Electric usage,9/1/2025,14:30,14:44,0.04716588755349048,,projected from May 2025
Electric usage,9/1/2025,14:45,14:59,0.034064252121965344,,projected from May 2025
Electric usage,9/1/2025,15:00,15:14,0.05764719589871058,,projected from May 2025
Electric usage,9/1/2025,15:15,15:29,0.049786214639795504,,projected from May 2025
Electric usage,9/1/2025,15:30,15:44,0.3563644837374836,,projected from May 2025
Electric usage,9/1/2025,15:45,15:59,0.298717287838773,,projected from May 2025
Electric usage,9/1/2025,16:00,16:14,0.2489310731989775,,projected from May 2025
Electric usage,9/1/2025,16:15,16:29,0.28823597949355295,,projected from May 2025
Electric usage,9/1/2025,16:30,16:44,0.4035303712909741,,projected from May 2025
Electric usage,9/1/2025,16:45,16:59,0.2672733628031127,,projected from May 2025
Electric usage,9/1/2025,17:00,17:14,0.0890911209343709,,projected from May 2025
Electric usage,9/1/2025,17:15,17:29,0.26989368988941775,,projected from May 2025
Electric usage,9/1/2025,17:30,17:44,0.25155140028528256,,projected from May 2025
Electric usage,9/1/2025,17:45,17:59,0.18604322312765686,,projected from May 2025
Electric usage,9/1/2025,18:00,18:14,0.23058878359484233,,projected from May 2025
Electric usage,9/1/2025,18:15,18:29,0.10219275636589603,,projected from May 2025
Electric usage,9/1/2025,18:30,18:44,0.044545560467185455,,projected from May 2025
Electric usage,9/1/2025,18:45,18:59,0.036684579208270375,,projected from May 2025
Electric usage,9/1/2025,19:00,19:14,0.04716588755349048,,projected from May 2025
Electric usage,9/1/2025,19:15,19:29,0.060267522985015615,,projected from May 2025
Electric usage,9/1/2025,19:30,19:44,0.04716588755349048,,projected from May 2025
Electric usage,9/1/2025,19:45,19:59,0.05764719589871058,,projected from May 2025
Electric usage,9/1/2025,20:00,20:14,0.09171144802067592,,projected from May 2025
Electric usage,9/1/2025,20:15,20:29,0.08123013967545582,,projected from May 2025
Electric usage,9/1/2025,20:30,20:44,0.09957242927959101,,projected from May 2025
Electric usage,9/1/2025,20:45,20:59,0.06812850424393069,,projected from May 2025
Electric usage,9/1/2025,21:00,21:14,0.060267522985015615,,projected from May 2025
Electric usage,9/1/2025,21:15,21:29,0.05764719589871058,,projected from May 2025
Electric usage,9/1/2025,21:30,21:44,0.04454556046718545,,projected from May 2025
Electric usage,9/1/2025,21:45,21:59,0.044545560467185455,,projected from May 2025
Electric usage,9/1/2025,22:00,22:14,0.049786214639795504,,projected from May 2025
Electric usage,9/1/2025,22:15,22:29,0.31181892327029814,,projected from May 2025
Electric usage,9/1/2025,22:30,22:44,0.0786098125891508,,projected from May 2025
Electric usage,9/1/2025,22:45,22:59,0.044545560467185455,,projected from May 2025
Electric usage,9/1/2025,23:00,23:14,0.0393049062945754,,projected from May 2025
Electric usage,9/1/2025,23:15,23:29,0.034064252121965344,,projected from May 2025
Electric usage,9/1/2025,23:30,23:44,0.036684579208270375,,projected from May 2025
Electric usage,9/1/2025,23:45,23:59,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,0:00,0:14,0.03144392503566032,,projected from May 2025
Electric usage,9/2/2025,0:15,0:29,0.02882359794935529,,projected from May 2025
Electric usage,9/2/2025,0:30,0:44,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,0:45,0:59,0.034064252121965344,,projected from May 2025
Electric usage,9/2/2025,1:00,1:14,0.03144392503566032,,projected from May 2025
Electric usage,9/2/2025,1:15,1:29,0.02882359794935529,,projected from May 2025
Electric usage,9/2/2025,1:30,1:44,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,1:45,1:59,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,2:00,2:14,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,2:15,2:29,0.034064252121965344,,projected from May 2025
Electric usage,9/2/2025,2:30,2:44,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,2:45,2:59,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,3:00,3:14,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,3:15,3:29,0.034064252121965344,,projected from May 2025
Electric usage,9/2/2025,3:30,3:44,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,3:45,3:59,0.13363668140155635,,projected from May 2025
Electric usage,9/2/2025,4:00,4:14,0.04454556046718545,,projected from May 2025
Electric usage,9/2/2025,4:15,4:29,0.196524531472877,,projected from May 2025
Electric usage,9/2/2025,4:30,4:44,0.13101635431525133,,projected from May 2025
Electric usage,9/2/2025,4:45,4:59,0.24107009194006243,,projected from May 2025
Electric usage,9/2/2025,5:00,5:14,0.18604322312765686,,projected from May 2025
Electric usage,9/2/2025,5:15,5:29,0.15459929809199655,,projected from May 2025
Electric usage,9/2/2025,5:30,5:44,0.13101635431525133,,projected from May 2025
Electric usage,9/2/2025,5:45,5:59,0.18342289604135184,,projected from May 2025
Electric usage,9/2/2025,6:00,6:14,0.20438551273179206,,projected from May 2025
Electric usage,9/2/2025,6:15,6:29,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,6:30,6:44,0.14411798974677648,,projected from May 2025
Electric usage,9/2/2025,6:45,6:59,0.15459929809199657,,projected from May 2025
Electric usage,9/2/2025,7:00,7:14,0.06288785007132064,,projected from May 2025
Electric usage,9/2/2025,7:15,7:29,0.1677009335235217,,projected from May 2025
Electric usage,9/2/2025,7:30,7:44,0.044545560467185455,,projected from May 2025
Electric usage,9/2/2025,7:45,7:59,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,8:00,8:14,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,8:15,8:29,0.20962616690440214,,projected from May 2025
Electric usage,9/2/2025,8:30,8:44,0.03144392503566032,,projected from May 2025
Electric usage,9/2/2025,8:45,8:59,0.052406541726100535,,projected from May 2025
Electric usage,9/2/2025,9:00,9:14,0.04716588755349048,,projected from May 2025
Electric usage,9/2/2025,9:15,9:29,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,9:30,9:44,0.044545560467185455,,projected from May 2025
Electric usage,9/2/2025,9:45,9:59,0.04716588755349048,,projected from May 2025
Electric usage,9/2/2025,10:00,10:14,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,10:15,10:29,0.03144392503566032,,projected from May 2025
Electric usage,9/2/2025,10:30,10:44,0.049786214639795504,,projected from May 2025
Electric usage,9/2/2025,10:45,10:59,0.04716588755349048,,projected from May 2025
Electric usage,9/2/2025,11:00,11:14,0.034064252121965344,,projected from May 2025
Electric usage,9/2/2025,11:15,11:29,0.03144392503566032,,projected from May 2025
Electric usage,9/2/2025,11:30,11:44,0.041925233380880424,,projected from May 2025
Electric usage,9/2/2025,11:45,11:59,0.041925233380880424,,projected from May 2025
Electric usage,9/2/2025,12:00,12:14,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,12:15,12:29,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,12:30,12:44,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,12:45,12:59,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,13:00,13:14,0.05502686881240556,,projected from May 2025
Electric usage,9/2/2025,13:15,13:29,0.034064252121965344,,projected from May 2025
Electric usage,9/2/2025,13:30,13:44,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,13:45,13:59,0.09433177510698097,,projected from May 2025
Electric usage,9/2/2025,14:00,14:14,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,14:15,14:29,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,14:30,14:44,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,14:45,14:59,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,15:00,15:14,0.049786214639795504,,projected from May 2025
Electric usage,9/2/2025,15:15,15:29,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,15:30,15:44,0.041925233380880424,,projected from May 2025
Electric usage,9/2/2025,15:45,15:59,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,16:00,16:14,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,16:15,16:29,0.04716588755349048,,projected from May 2025
Electric usage,9/2/2025,16:30,16:44,0.04454556046718545,,projected from May 2025
Electric usage,9/2/2025,16:45,16:59,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,17:00,17:14,0.0393049062945754,,projected from May 2025
Electric usage,9/2/2025,17:15,17:29,0.04716588755349048,,projected from May 2025
Electric usage,9/2/2025,17:30,17:44,0.041925233380880424,,projected from May 2025
Electric usage,9/2/2025,17:45,17:59,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,18:00,18:14,0.05764719589871058,,projected from May 2025
Electric usage,9/2/2025,18:15,18:29,0.060267522985015615,,projected from May 2025
Electric usage,9/2/2025,18:30,18:44,0.13625700848786138,,projected from May 2025
Electric usage,9/2/2025,18:45,18:59,0.08385046676176085,,projected from May 2025
Electric usage,9/2/2025,19:00,19:14,0.2227278023359273,,projected from May 2025
Electric usage,9/2/2025,19:15,19:29,0.27251401697572275,,projected from May 2025
Electric usage,9/2/2025,19:30,19:44,0.21486682107701216,,projected from May 2025
Electric usage,9/2/2025,19:45,19:59,0.26203270863050265,,projected from May 2025
Electric usage,9/2/2025,20:00,20:14,0.1074334105385061,,projected from May 2025
Electric usage,9/2/2025,20:15,20:29,0.08385046676176085,,projected from May 2025
Electric usage,9/2/2025,20:30,20:44,0.08647079384806589,,projected from May 2025
Electric usage,9/2/2025,20:45,20:59,0.06288785007132064,,projected from May 2025
Electric usage,9/2/2025,21:00,21:14,0.06026752298501561,,projected from May 2025
Electric usage,9/2/2025,21:15,21:29,0.06550817715762566,,projected from May 2025
Electric usage,9/2/2025,21:30,21:44,0.07074883133023573,,projected from May 2025
Electric usage,9/2/2025,21:45,21:59,0.08647079384806589,,projected from May 2025
Electric usage,9/2/2025,22:00,22:14,0.09695210219328598,,projected from May 2025
Electric usage,9/2/2025,22:15,22:29,0.28823597949355295,,projected from May 2025
Electric usage,9/2/2025,22:30,22:44,0.1860432231276569,,projected from May 2025
Electric usage,9/2/2025,22:45,22:59,0.044545560467185455,,projected from May 2025
Electric usage,9/2/2025,23:00,23:14,0.039304906294575406,,projected from May 2025
Electric usage,9/2/2025,23:15,23:29,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,23:30,23:44,0.036684579208270375,,projected from May 2025
Electric usage,9/2/2025,23:45,23:59,0.03144392503566032,,projected from May 2025
Electric usage,9/3/2025,0:00,0:14,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,0:15,0:29,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,0:30,0:44,0.036684579208270375,,projected from May 2025
Electric usage,9/3/2025,0:45,0:59,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,1:00,1:14,0.036684579208270375,,projected from May 2025
Electric usage,9/3/2025,1:15,1:29,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,1:30,1:44,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,1:45,1:59,0.044545560467185455,,projected from May 2025
Electric usage,9/3/2025,2:00,2:14,0.04716588755349048,,projected from May 2025
Electric usage,9/3/2025,2:15,2:29,0.036684579208270375,,projected from May 2025
Electric usage,9/3/2025,2:30,2:44,0.24369041902636748,,projected from May 2025
Electric usage,9/3/2025,2:45,2:59,0.039304906294575406,,projected from May 2025
Electric usage,9/3/2025,3:00,3:14,0.12053504597003122,,projected from May 2025
Electric usage,9/3/2025,3:15,3:29,0.16508060643721667,,projected from May 2025
Electric usage,9/3/2025,3:30,3:44,0.036684579208270375,,projected from May 2025
Electric usage,9/3/2025,3:45,3:59,0.13625700848786138,,projected from May 2025
Electric usage,9/3/2025,4:00,4:14,0.15459929809199655,,projected from May 2025
Electric usage,9/3/2025,4:15,4:29,0.08123013967545582,,projected from May 2025
Electric usage,9/3/2025,4:30,4:44,0.16508060643721667,,projected from May 2025
Electric usage,9/3/2025,4:45,4:59,0.13625700848786138,,projected from May 2025
Electric usage,9/3/2025,5:00,5:14,0.25417172737158755,,projected from May 2025
Electric usage,9/3/2025,5:15,5:29,0.09957242927959101,,projected from May 2025
Electric usage,9/3/2025,5:30,5:44,0.35898481082378864,,projected from May 2025
Electric usage,9/3/2025,5:45,5:59,0.18342289604135184,,projected from May 2025
Electric usage,9/3/2025,6:00,6:14,0.12053504597003122,,projected from May 2025
Electric usage,9/3/2025,6:15,6:29,0.296096960752468,,projected from May 2025
Electric usage,9/3/2025,6:30,6:44,0.09433177510698096,,projected from May 2025
Electric usage,9/3/2025,6:45,6:59,0.06550817715762566,,projected from May 2025
Electric usage,9/3/2025,7:00,7:14,0.17818224186874182,,projected from May 2025
Electric usage,9/3/2025,7:15,7:29,0.08909112093437091,,projected from May 2025
Electric usage,9/3/2025,7:30,7:44,0.08123013967545582,,projected from May 2025
Electric usage,9/3/2025,7:45,7:59,0.05764719589871058,,projected from May 2025
Electric usage,9/3/2025,8:00,8:14,0.06550817715762566,,projected from May 2025
Electric usage,9/3/2025,8:15,8:29,0.11529439179742115,,projected from May 2025
Electric usage,9/3/2025,8:30,8:44,0.11529439179742117,,projected from May 2025
Electric usage,9/3/2025,8:45,8:59,0.0890911209343709,,projected from May 2025
Electric usage,9/3/2025,9:00,9:14,0.04454556046718545,,projected from May 2025
Electric usage,9/3/2025,9:15,9:29,0.10219275636589603,,projected from May 2025
Electric usage,9/3/2025,9:30,9:44,0.07860981258915081,,projected from May 2025
Electric usage,9/3/2025,9:45,9:59,0.04716588755349048,,projected from May 2025
Electric usage,9/3/2025,10:00,10:14,0.041925233380880424,,projected from May 2025
Electric usage,9/3/2025,10:15,10:29,0.04454556046718545,,projected from May 2025
Electric usage,9/3/2025,10:30,10:44,0.1074334105385061,,projected from May 2025
Electric usage,9/3/2025,10:45,10:59,0.11529439179742117,,projected from May 2025
Electric usage,9/3/2025,11:00,11:14,0.06812850424393069,,projected from May 2025
Electric usage,9/3/2025,11:15,11:29,0.044545560467185455,,projected from May 2025
Electric usage,9/3/2025,11:30,11:44,0.052406541726100535,,projected from May 2025
Electric usage,9/3/2025,11:45,11:59,0.02882359794935529,,projected from May 2025
Electric usage,9/3/2025,12:00,12:14,0.044545560467185455,,projected from May 2025
Electric usage,9/3/2025,12:15,12:29,0.04716588755349048,,projected from May 2025
Electric usage,9/3/2025,12:30,12:44,0.03144392503566032,,projected from May 2025
Electric usage,9/3/2025,12:45,12:59,0.04716588755349048,,projected from May 2025
Electric usage,9/3/2025,13:00,13:14,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,13:15,13:29,0.03144392503566032,,projected from May 2025
Electric usage,9/3/2025,13:30,13:44,0.03144392503566032,,projected from May 2025
Electric usage,9/3/2025,13:45,13:59,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,14:00,14:14,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,14:15,14:29,0.03144392503566032,,projected from May 2025
Electric usage,9/3/2025,14:30,14:44,0.03144392503566032,,projected from May 2025
Electric usage,9/3/2025,14:45,14:59,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,15:00,15:14,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,15:15,15:29,0.03144392503566032,,projected from May 2025
Electric usage,9/3/2025,15:30,15:44,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,15:45,15:59,0.034064252121965344,,projected from May 2025
Electric usage,9/3/2025,16:00,16:14,0.03144392503566032,,projected from May 2025
Electric usage,9/3/2025,16:15,16:29,0.02358294377674524,,projected from May 2025
